user_id,is_gone
12,0.3386864833594959
13,0.9998885145891879
15,0.5785667183779244
21,0.9987975002943633
35,0.9977173353184522
45,0.3717630367403954
55,0.9978909904798903
58,0.9973786369467991
62,0.31703158186924163
74,0.7084579790779647
81,0.1698892545210314
102,0.9998885145891879
105,0.19459718059178122
112,0.3771734177627917
113,0.9981836361558087
119,0.9995227292263648
124,0.9960452099973827
140,0.9978889120449802
141,0.25226388855457715
150,0.3606936569185327
162,0.3717630367403954
164,0.6483303765647145
167,0.19970154688197606
177,0.9975361892777009
186,0.9998646070829957
195,0.9989697002422142
198,0.9975779856305437
200,0.9963510388391947
204,0.9974888365613438
207,0.9997895901519944
208,0.9998644946045607
212,0.37818061563731525
235,0.9787590786264113
242,0.2704801248455061
248,0.5758434794372296
253,0.9996845481351878
260,0.27525245471095505
261,0.9982702990464889
271,0.9229392850915124
298,0.6721765075011426
303,0.9976601359026
324,0.37598205647326544
328,0.31759305177190733
331,0.3117727894447423
335,0.4079354462105025
341,0.9984051603096991
355,0.6968843241359255
363,0.996946964088562
367,0.2926240757870141
373,0.19098446675847397
391,0.9997895901519944
409,0.9998781556458219
411,0.4942861540593225
417,0.187617928314867
424,0.378627671635744
430,0.6032502951456757
448,0.08159705164166466
460,0.3717630367403954
465,0.4034130320160956
467,0.9995227292263648
474,0.9999250979986096
486,0.999337288185927
498,0.9995538237537278
530,0.9990330998255292
557,0.3177285267884391
561,0.9907937359507347
565,0.9985449941120574
567,0.7501375273937191
570,0.25226388855457715
574,0.378627671635744
575,0.011086744443831103
578,0.9974226565640345
586,0.9995518380468444
593,0.37581310229033
599,0.4057329748800312
601,0.9991912966177837
602,0.37611644234122854
613,0.08050399765702146
659,0.3748735087501155
664,0.9998646070829957
672,0.5171072335388092
683,0.39998622828904884
693,0.45558618855849486
704,0.25226388855457715
723,0.1698892545210314
725,0.1376088896686299
739,0.26761692898743517
744,0.15575505306213877
747,0.3606936569185327
754,0.9989950965893426
765,0.9996050560174782
770,0.9983402150534999
804,0.5042273813880335
837,0.1885596217245029
880,0.1698892545210314
886,0.9971039839106043
898,0.40427654525293244
901,0.999831843484307
904,0.9991912966177837
920,0.9974643289291221
953,0.3117727894447423
960,0.9987163314631946
970,0.999831843484307
972,0.9921647872986178
980,0.9986465898892508
988,0.08599100637907299
1003,0.4877159419436028
1041,0.3103550791752765
1044,0.3717630367403954
1049,0.9997938896643568
1054,0.3606936569185327
1061,0.9960217163092435
1087,0.6864583185391491
1092,0.3771734177627917
1100,0.3606936569185327
1134,0.9977233851043996
1137,0.31527547299870734
1145,0.20983331471904082
1149,0.37298011475165394
1153,0.6489503599205538
1154,0.19098446675847397
1156,0.5725781954174943
1164,0.9998836469879417
1171,0.998601197986652
1187,0.9997895901519944
1211,0.41717901919595857
1245,0.31822294315876787
1246,0.9954068815285299
1274,0.9443991130633231
1302,0.626234251613295
1313,0.3606936569185327
1314,0.07009847546268608
1341,0.3208947228256227
1347,0.4756075253383349
1354,0.3717630367403954
1356,0.740760233637404
1358,0.3765268198381296
1359,0.9999751876473365
1365,0.3717630367403954
1367,0.39581937060316286
1375,0.19098446675847397
1384,0.011396756984476477
1392,0.3771734177627917
1412,0.21023100921489318
1413,0.19459718059178122
1420,0.3606936569185327
1426,0.9999751876473365
1438,0.9979611618043117
1441,0.9999751876473365
1442,0.31703158186924163
1457,0.9983032698603506
1458,0.3717630367403954
1459,0.9998646070829957
1460,0.2301554674648701
1464,0.19098446675847397
1472,0.9964519056026508
1488,0.9970948299623379
1510,0.3748735087501155
1520,0.9980243641415086
1541,0.3307081820070944
1543,0.9581979468556078
1550,0.3717630367403954
1551,0.3117727894447423
1554,0.3748735087501155
1556,0.15624114849932924
1563,0.3771734177627917
1571,0.9987975002943633
1580,0.378627671635744
1584,0.9968916554129159
1597,0.19459718059178122
1611,0.9952955798219222
1619,0.1982765636892289
1620,0.9960913838381307
1623,0.14777985950443717
1630,0.3717630367403954
1636,0.005649353500224631
1640,0.37581310229033
1674,0.19098446675847397
1690,0.25226388855457715
1693,0.6701359016616327
