user_id,is_gone
12,0.3749049429657795
13,0.9994895354772844
15,0.0
21,0.9994895354772844
35,0.9994895354772844
45,0.3749049429657795
55,0.9994895354772844
58,0.9994895354772844
62,0.3749049429657795
74,0.8769230769230769
81,0.19428571428571428
102,0.9994895354772844
105,0.19428571428571428
112,0.3749049429657795
113,0.9994895354772844
119,0.9994895354772844
124,0.9994895354772844
140,0.9994895354772844
141,0.19428571428571428
150,0.3749049429657795
162,0.3749049429657795
164,0.8059701492537313
167,0.19428571428571428
177,0.9994895354772844
186,0.9994895354772844
195,0.9994895354772844
198,0.9994895354772844
200,0.9994895354772844
204,0.9994895354772844
207,0.9994895354772844
208,0.9994895354772844
212,0.3749049429657795
235,1.0
242,0.1725067385444744
248,0.0
253,0.9994895354772844
260,0.0
261,0.9994895354772844
271,0.9259259259259259
298,0.7547169811320755
303,0.9994895354772844
324,0.3749049429657795
328,0.3749049429657795
331,0.3749049429657795
335,0.4311377245508982
341,0.9994895354772844
355,0.8059701492537313
363,0.9994895354772844
367,0.3749049429657795
373,0.0
391,0.9994895354772844
409,0.9994895354772844
411,0.4311377245508982
417,0.1725067385444744
424,0.3749049429657795
430,0.0
448,0.19428571428571428
460,0.3749049429657795
465,0.3749049429657795
467,0.9994895354772844
474,0.9994895354772844
486,0.9994895354772844
498,0.9994895354772844
530,0.9994895354772844
557,0.3749049429657795
561,0.9994895354772844
565,0.9994895354772844
567,0.8059701492537313
570,0.19428571428571428
574,0.3749049429657795
575,0.09455920861216177
578,0.9994895354772844
586,0.9994895354772844
593,0.3749049429657795
599,0.4311377245508982
601,0.9994895354772844
602,0.3749049429657795
613,0.19428571428571428
659,0.3749049429657795
664,0.9994895354772844
672,0.4311377245508982
683,0.4311377245508982
693,0.4311377245508982
704,0.19428571428571428
723,0.19428571428571428
725,0.1725067385444744
739,0.19428571428571428
744,0.0
747,0.3749049429657795
754,0.9994895354772844
765,0.9994895354772844
770,0.9994895354772844
804,0.0
837,0.1725067385444744
880,0.19428571428571428
886,0.9994895354772844
898,0.3749049429657795
901,0.9994895354772844
904,0.9994895354772844
920,0.9994895354772844
953,0.3749049429657795
960,0.9994895354772844
970,0.9994895354772844
972,1.0
980,0.9994895354772844
988,0.0
1003,0.4311377245508982
1041,0.3749049429657795
1044,0.3749049429657795
1049,0.9994895354772844
1054,0.3749049429657795
1061,0.9994895354772844
1087,0.6111111111111112
1092,0.3749049429657795
1100,0.3749049429657795
1134,0.9994895354772844
1137,0.3749049429657795
1145,0.1725067385444744
1149,0.3749049429657795
1153,0.8769230769230769
1154,0.0
1156,0.0
1164,0.9994895354772844
1171,0.9994895354772844
1187,0.9994895354772844
1211,0.3749049429657795
1245,0.3749049429657795
1246,0.9994895354772844
1274,1.0
1302,0.3749049429657795
1313,0.3749049429657795
1314,0.09455920861216177
1341,0.3749049429657795
1347,0.3749049429657795
1354,0.3749049429657795
1356,0.9259259259259259
1358,0.3749049429657795
1359,0.9994895354772844
1365,0.3749049429657795
1367,0.4311377245508982
1375,0.0
1384,0.09455920861216177
1392,0.3749049429657795
1412,0.1725067385444744
1413,0.19428571428571428
1420,0.3749049429657795
1426,0.9994895354772844
1438,0.9994895354772844
1441,0.9994895354772844
1442,0.3749049429657795
1457,0.9994895354772844
1458,0.3749049429657795
1459,0.9994895354772844
1460,0.4311377245508982
1464,0.0
1472,0.9994895354772844
1488,0.9994895354772844
1510,0.3749049429657795
1520,0.9994895354772844
1541,0.09455920861216177
1543,0.9259259259259259
1550,0.3749049429657795
1551,0.3749049429657795
1554,0.3749049429657795
1556,0.1725067385444744
1563,0.3749049429657795
1571,0.9994895354772844
1580,0.3749049429657795
1584,0.9994895354772844
1597,0.19428571428571428
1611,0.9994895354772844
1619,0.0
1620,0.9994895354772844
1623,0.1725067385444744
1630,0.3749049429657795
1636,0.0
1640,0.3749049429657795
1674,0.0
1690,0.19428571428571428
1693,0.09455920861216177
1704,0.09455920861216177
1719,0.09455920861216177
1720,0.3749049429657795
1725,0.9259259259259259
1731,0.9259259259259259
1747,0.3749049429657795
1748,0.9994895354772844
1751,0.0
1767,0.9994895354772844
1782,0.19428571428571428
1785,0.19428571428571428
1786,0.3749049429657795
1797,0.19428571428571428
1800,1.0
1803,0.3749049429657795
1821,0.19428571428571428
1822,0.0
1832,0.4311377245508982
1835,0.3749049429657795
1840,0.9994895354772844
1849,0.3749049429657795
1873,0.3749049429657795
1882,0.9994895354772844
1887,0.8769230769230769
1893,0.9994895354772844
1918,0.3749049429657795
1953,0.9994895354772844
1956,0.9994895354772844
1960,0.9994895354772844
1961,0.9994895354772844
1962,0.9994895354772844
1967,0.3749049429657795
1988,0.3749049429657795
2016,0.3749049429657795
2018,0.9994895354772844
2019,0.4311377245508982
2026,0.3749049429657795
2034,0.3749049429657795
2042,0.0
2044,0.3749049429657795
2069,0.0
2079,0.4311377245508982
2101,0.8059701492537313
2107,0.9994895354772844
2109,0.3749049429657795
2111,0.8059701492537313
2117,0.9994895354772844
2120,0.3749049429657795
2149,0.9994895354772844
2172,0.9994895354772844
2174,0.09455920861216177
2180,0.9994895354772844
2201,0.9994895354772844
2203,0.3749049429657795
2220,0.9994895354772844
2231,0.4311377245508982
2270,0.09455920861216177
2299,0.3749049429657795
2305,0.9994895354772844
2306,0.9994895354772844
2316,0.3749049429657795
2317,0.19428571428571428
2326,0.09455920861216177
2343,0.3749049429657795
2347,0.0
2365,0.3749049429657795
2376,0.3749049429657795
2380,0.9994895354772844
2382,0.19428571428571428
2384,0.9994895354772844
2398,0.3749049429657795
2423,0.3749049429657795
2426,0.9994895354772844
2430,0.9994895354772844
2434,0.9994895354772844
2435,0.3749049429657795
2439,0.8059701492537313
2465,0.1725067385444744
2494,0.3749049429657795
2501,0.3749049429657795
2504,0.09455920861216177
2517,0.3749049429657795
2524,0.19428571428571428
2531,0.19428571428571428
