user_id,is_gone
12,0.28944546859218745
13,0.9999997867914162
15,0.744299365972095
21,0.9999969252045193
35,0.9862904324686845
45,0.3227364934202405
55,0.9708464917406027
58,0.9794509459032836
62,0.397922406713457
74,0.9087815370761883
81,0.1774663591577249
102,0.9999999790662415
105,0.1869341991019497
112,0.4109821946985978
113,0.9662526141473684
119,0.9998222044135868
124,0.9652920744799613
140,0.9970240160726375
141,0.2698396924293174
150,0.3090045585490696
162,0.3227364934202405
164,0.7817682852937149
167,0.22276109957270904
177,0.9482940492542986
186,0.9999999351928728
195,0.9966052819239504
198,0.9956727631233777
200,0.9917079446188976
204,0.9752415510782279
207,0.9999994429879694
208,0.9999999997362341
212,0.4736008950220437
235,0.9099456137661543
242,0.40345405187747435
248,0.999478536026707
253,0.99998151329454
260,0.515092486576435
261,0.9728431090304505
271,0.8905873902292131
298,0.8738469143773898
303,0.9458791240247384
324,0.45778879776020476
328,0.42873274521760335
331,0.29754832138736026
335,0.4979156550739931
341,0.9718510804388203
355,0.7933003204285107
363,0.9819740883564284
367,0.2640187173323682
373,0.21195172283552283
391,0.9999228880859936
409,0.9999040166284461
411,0.6727157221691441
417,0.21080205848601233
424,0.3956892252348134
430,0.9649877280151364
448,0.1683787403999696
460,0.3227364934202405
465,0.7311369095960547
467,0.9999170619515707
474,0.9999999975645812
486,0.9902353847052003
498,0.9999995838161806
530,0.9995553642079763
557,0.3679002880545363
561,0.9614557062650313
565,0.9710274358410627
567,0.9436270279070378
570,0.2698396924293174
574,0.3956892252348134
575,0.10595030023857845
578,0.9594993942701991
586,0.9987054514149285
593,0.3657332458942412
599,0.53938008909171
601,0.999998477796103
602,0.3805976152135517
613,0.15966614404676047
659,0.35112032312061026
664,0.9999662196718291
672,0.7260564109466108
683,0.5235561307757537
693,0.6294445880785525
704,0.2698396924293174
723,0.1774663591577249
725,0.2702623324086609
739,0.2956018815855827
744,0.1832428451796736
747,0.3090045585490696
754,0.9728716927806461
765,0.9999999946416587
770,0.9792078815668125
804,0.40486544072194713
837,0.26848300931268404
880,0.1774663591577249
886,0.9988680384060118
898,0.5400072813103404
901,0.9995602600327101
904,0.9999991633917846
920,0.9767305922306286
953,0.29754832138736026
960,0.9999988668753369
970,0.999997878229558
972,0.9276130727471316
980,0.9335681499803083
988,0.11037419612149264
1003,0.7000633614013093
1041,0.28443800269761005
1044,0.3227364934202405
1049,0.9998699785160762
1054,0.3090045585490696
1061,0.9891876951797701
1087,0.856134041868839
1092,0.4109821946985978
1100,0.3090045585490696
1134,0.9779295250754549
1137,0.32477922451715147
1145,0.30753390094643046
1149,0.33678124458425285
1153,0.8503138311279217
1154,0.21195172283552283
1156,0.7505476195266214
1164,0.9999756999156141
1171,0.990888804989327
1187,0.9999999823611333
1211,0.5370611796102693
1245,0.38279957613019994
