user_id,is_gone
12,0.37669475840137834
13,0.9999919507971518
15,0.7647672793066043
21,0.9999510366067823
35,0.9995608817696653
45,0.3751990864910674
55,0.9969511425757579
58,0.9971873459044219
62,0.2569549334871995
74,0.8655641195437153
81,0.15165132320688013
102,0.9999936599476467
105,0.20580257021946316
112,0.3598037662958111
113,0.998225765534892
119,0.9998909784364428
124,0.998633834251055
140,0.9987225150844516
141,0.22034694548895892
150,0.3359389418464555
162,0.3751990864910674
164,0.6530160240685938
167,0.07494679555782002
177,0.9976189110671024
186,0.9999914192247733
195,0.9990411856450452
198,0.9981291689290747
200,0.9983216560036167
204,0.9969941822800296
207,0.9999896440349172
208,0.9999923334583569
212,0.39948313364579846
235,0.9814253383318914
242,0.415256812503356
248,0.7032158123339829
253,0.9999707724889891
260,0.0011990096026405688
261,0.9983714426523591
271,0.882986012371737
298,0.5957835336452172
303,0.9984863236956834
324,0.3547037478587347
328,0.26409628836255333
331,0.2970660576456047
335,0.43211874755225216
341,0.9983316697615217
355,0.7553275559985586
363,0.9986614280873357
367,0.27950520453739525
373,0.010101806428696852
391,0.9999874218969135
409,0.9999228139643337
411,0.5605622967902025
417,0.14197775732913112
424,0.4441586114916527
430,0.5022690652397144
448,0.05354684672520301
460,0.3751990864910674
465,0.28709718168250126
467,0.9999219165036768
474,0.9999832581859059
486,0.9997315628750632
498,0.9999391209579936
530,0.9996667821459797
557,0.30773789055066
561,0.9978833530430244
565,0.9988416788200624
567,0.7983432434376165
570,0.22034694548895892
574,0.4441586114916527
575,0.012474834958404053
578,0.9985205807313763
586,0.9995988205102033
593,0.4059472096231254
599,0.41359470740981935
601,0.9999757312302877
602,0.40849381980101185
613,0.05527674265725404
659,0.38483632415772173
664,0.9999912163147342
672,0.5019450904978716
683,0.39403868880063464
693,0.434024814454758
704,0.22034694548895892
723,0.15165132320688013
725,0.026182478745908934
739,0.249692641841986
744,0.009647181408946172
747,0.3359389418464555
754,0.9975554440827777
765,0.9999763657691225
770,0.9975875951840125
804,0.6832724813738978
837,0.24462308129413732
880,0.15165132320688013
886,0.9996204233211627
898,0.5841308922817428
901,0.9999150688666045
904,0.999961018645113
920,0.9973778551005685
953,0.2970660576456047
960,0.9999895300766647
970,0.9999864039224889
972,0.9971193511667653
980,0.999520780595474
988,0.012836986002324836
1003,0.4620658382419195
1041,0.3170932421491973
1044,0.3751990864910674
1049,0.9998151167979117
1054,0.3359389418464555
1061,0.9982167378097678
1087,0.9397139748686765
1092,0.3598037662958111
1100,0.3359389418464555
1134,0.9990647971150888
1137,0.32585453018029137
1145,0.27336289233639394
1149,0.3738972055980266
1153,0.9111800988985617
1154,0.010101806428696852
1156,0.30565177477708905
1164,0.9999881879850524
1171,0.9987681592506703
1187,0.9999947279600302
1211,0.45060973212856464
1245,0.34285235348151283
1246,0.9972888435033975
1274,0.9988841112022456
1302,0.23710663069360907
1313,0.3359389418464555
1314,0.005051354856112696
1341,0.32909584633815303
1347,0.49240599093111737
1354,0.3751990864910674
1356,0.8587283927355861
1358,0.32411314655224754
1359,0.9999652348897379
1365,0.3751990864910674
1367,0.3937301053093157
1375,0.010101806428696852
1384,0.01934728277690329
1392,0.39283881945493493
1412,0.2587902124447351
1413,0.20580257021946316
1420,0.3359389418464555
1426,0.9999836409158956
1438,0.9985572739065958
1441,0.9999975469405534
1442,0.2569549334871995
1457,0.9995138581081802
1458,0.3751990864910674
1459,0.999980545089782
1460,0.1089821119385086
1464,0.010101806428696852
1472,0.9982314658811161
1488,0.99869131012239
1510,0.38483632415772173
1520,0.9983142564608135
1541,0.005790742916507376
